12Z 06 Nov 2017, 0.00, 13.52
00Z 07 Nov 2017, 0.00, 15.61
12Z 07 Nov 2017, 0.00, 18.95
00Z 08 Nov 2017, 0.00, 18.52
12Z 08 Nov 2017, 0.00, 19.25
00Z 09 Nov 2017, 0.00, 17.95
12Z 09 Nov 2017, 0.00, 16.46
00Z 10 Nov 2017, 0.00, 15.07
12Z 10 Nov 2017, 4.24, 14.93
00Z 11 Nov 2017, 0.00, 13.71
12Z 11 Nov 2017, 0.00, 13.79
00Z 12 Nov 2017, 0.00, 13.69
12Z 12 Nov 2017, 0.00, 18.43
00Z 13 Nov 2017, 0.00, 20.87
12Z 13 Nov 2017, 0.01, 24.31
00Z 14 Nov 2017, 0.00, 20.12
12Z 14 Nov 2017, 1.14, 18.61
00Z 15 Nov 2017, 0.00, 21.90
12Z 15 Nov 2017, 0.00, 21.97
00Z 16 Nov 2017, 0.00, 21.03
12Z 16 Nov 2017, 0.34, 21.52
00Z 17 Nov 2017, 0.00, 18.99
12Z 17 Nov 2017, 0.00, 16.94
00Z 18 Nov 2017, 0.00, 17.27
12Z 18 Nov 2017, 0.00, 15.35
00Z 19 Nov 2017, 0.12, 16.50
12Z 19 Nov 2017, 7.11, 11.05
00Z 20 Nov 2017, 0.00, 10.86
12Z 20 Nov 2017, 13.56, 9.74
00Z 21 Nov 2017, 0.00, 9.43
12Z 21 Nov 2017, 0.00, 12.98
00Z 22 Nov 2017, 0.00, 15.77
12Z 22 Nov 2017, 0.00, 13.47
00Z 23 Nov 2017, 0.00, 11.90
12Z 23 Nov 2017, 0.00, 11.30
00Z 24 Nov 2017, 0.00, 11.30
12Z 24 Nov 2017, 0.00, 12.63
00Z 25 Nov 2017, 0.00, 12.35
12Z 25 Nov 2017, 0.00, 11.57
00Z 26 Nov 2017, 0.00, 18.42
12Z 26 Nov 2017, 0.34, 20.71
00Z 27 Nov 2017, 0.00, 13.69
12Z 27 Nov 2017, 5.97, 10.43
00Z 28 Nov 2017, 0.00, 7.27
12Z 28 Nov 2017, 0.00, 4.89
12Z 29 Nov 2017, 0.00, 9.12
00Z 30 Nov 2017, 0.00, 15.82
12Z 30 Nov 2017, 0.00, 21.66
00Z 01 Dec 2017, 0.00, 16.18
12Z 01 Dec 2017, 0.00, 10.16
00Z 02 Dec 2017, 0.00, 14.04
12Z 02 Dec 2017, 0.00, 11.57
00Z 03 Dec 2017, 0.00, 12.27
12Z 03 Dec 2017, 0.00, 12.14
00Z 04 Dec 2017, 0.00, 10.59
12Z 04 Dec 2017, 0.00, 5.50
00Z 05 Dec 2017, 0.00, 8.71
12Z 05 Dec 2017, 0.00, 6.84
00Z 06 Dec 2017, 0.00, 13.86
12Z 06 Dec 2017, 0.00, 9.71
00Z 07 Dec 2017, 0.00, 8.35
12Z 07 Dec 2017, 0.00, 6.04
00Z 08 Dec 2017, 0.00, 7.04
12Z 08 Dec 2017, 0.00, 8.11
00Z 09 Dec 2017, 0.00, 13.71
12Z 09 Dec 2017, 0.00, 14.74
00Z 10 Dec 2017, 0.00, 9.01
12Z 10 Dec 2017, 0.00, 4.37
00Z 11 Dec 2017, 0.00, 16.10
12Z 11 Dec 2017, 0.00, 14.84
00Z 12 Dec 2017, 0.00, 12.18
12Z 12 Dec 2017, 0.00, 12.85
00Z 13 Dec 2017, 0.00, 15.01
12Z 13 Dec 2017, 0.00, 18.96
00Z 14 Dec 2017, 0.00, 13.03
12Z 14 Dec 2017, 0.00, 15.77
00Z 15 Dec 2017, 0.00, 13.17
12Z 15 Dec 2017, 0.00, 14.87
00Z 16 Dec 2017, 0.00, 16.55
12Z 16 Dec 2017, 0.00, 9.80
00Z 17 Dec 2017, 0.00, 8.87
12Z 17 Dec 2017, 0.00, 10.04
00Z 18 Dec 2017, 0.00, 8.23
12Z 18 Dec 2017, 0.00, 7.33
00Z 19 Dec 2017, 0.37, 8.39
12Z 19 Dec 2017, 28.68, 7.75
00Z 20 Dec 2017, 0.00, 4.88
12Z 20 Dec 2017, 0.00, 6.12
00Z 21 Dec 2017, 0.00, 7.35
12Z 21 Dec 2017, 2.30, 5.78
00Z 22 Dec 2017, 0.00, 9.84
12Z 22 Dec 2017, 0.00, 9.14
00Z 23 Dec 2017, 0.00, 10.10
12Z 23 Dec 2017, 0.00, 10.18
00Z 24 Dec 2017, 0.00, 15.37
12Z 24 Dec 2017, 0.00, 13.53
00Z 25 Dec 2017, 0.00, 7.86
12Z 25 Dec 2017, 0.00, 6.83
00Z 26 Dec 2017, 0.00, 4.47
12Z 26 Dec 2017, 0.00, 9.29
00Z 27 Dec 2017, 0.00, 14.44
12Z 27 Dec 2017, 0.00, 11.59
00Z 28 Dec 2017, 0.00, 9.11
12Z 28 Dec 2017, 0.00, 14.82
00Z 29 Dec 2017, 0.00, 9.82
12Z 29 Dec 2017, 0.55, 10.22
00Z 30 Dec 2017, 0.00, 7.14
12Z 30 Dec 2017, 0.00, 5.35
00Z 31 Dec 2017, 0.00, 8.99
12Z 31 Dec 2017, 0.00, 18.22
